kanaele;filterpapier;zeit_filterpapier;co60;zeit_co60;ba133;zeit_ba133;background;zeit_background
3829;6;;10;;1;;37;
3830;7;;9;;0;;42;
3831;9;;8;;0;;28;
3832;4;;7;;1;;38;
3833;7;;10;;1;;32;
3834;6;;10;;0;;34;
3835;9;;16;;0;;31;
3836;9;;12;;0;;39;
3837;8;;10;;1;;32;
3838;8;;7;;0;;39;
3839;4;;6;;0;;42;
3840;5;;6;;0;;41;
3841;6;;6;;1;;46;
3842;7;;7;;0;;45;
3843;8;;9;;0;;38;
3844;5;;6;;1;;32;
3845;6;;7;;1;;33;
3846;5;;8;;1;;38;
3847;7;;8;;0;;33;
3848;8;;12;;1;;39;
3849;8;;8;;1;;40;
3850;8;;8;;0;;34;
3851;7;;11;;1;;39;
3852;11;;9;;1;;53;
3853;7;;8;;3;;38;
3854;6;;6;;1;;30;
3855;8;;8;;0;;36;
3856;9;;8;;2;;32;
3857;6;;6;;0;;32;
3858;4;;5;;0;;37;
3859;6;;3;;1;;43;
3860;11;;5;;0;;45;
3861;8;;7;;0;;38;
3862;9;;6;;0;;32;
3863;7;;6;;1;;36;
3864;8;;9;;2;;42;
3865;8;;11;;2;;37;
3866;6;;8;;0;;40;
3867;8;;6;;2;;39;
3868;7;;6;;3;;42;
3869;6;;5;;1;;38;
3870;7;;8;;0;;34;
3871;8;;9;;1;;28;
3872;7;;5;;0;;42;
3873;8;;6;;3;;44;
3874;7;;4;;2;;34;
3875;9;;5;;0;;43;
3876;10;;8;;0;;40;
3877;9;;7;;0;;41;
3878;11;;5;;0;;44;
3879;10;;4;;0;;37;
3880;13;;7;;1;;40;
3881;7;;6;;1;;34;
3882;5;;9;;0;;31;
3883;9;;7;;2;;34;
3884;12;;9;;0;;36;
3885;10;;9;;0;;42;
3886;9;;6;;0;;33;
3887;7;;6;;0;;37;
3888;8;;6;;0;;43;
3889;4;;7;;0;;41;
3890;5;;4;;1;;36;
3891;8;;7;;0;;38;
3892;8;;8;;1;;43;
3893;9;;4;;1;;39;
3894;9;;4;;0;;37;
3895;9;;5;;0;;25;
3896;8;;7;;0;;40;
3897;10;;7;;0;;49;
3898;11;;4;;0;;41;
3899;5;;7;;1;;38;
3900;8;;5;;0;;33;
3901;10;;5;;0;;37;
3902;9;;7;;0;;40;
3903;6;;10;;1;;35;
3904;6;;10;;0;;36;
3905;7;;8;;1;;41;
3906;12;;8;;0;;40;
3907;11;;6;;0;;34;
3908;7;;9;;0;;34;
3909;8;;6;;1;;33;
3910;9;;6;;2;;38;
3911;5;;4;;1;;35;
3912;4;;5;;0;;34;
3913;9;;6;;0;;48;
3914;8;;5;;0;;50;
3915;12;;8;;1;;34;
3916;3;;4;;0;;39;
3917;7;;4;;1;;43;
3918;9;;6;;1;;42;
3919;10;;2;;1;;38;
3920;8;;4;;1;;32;
3921;9;;2;;0;;32;
3922;12;;5;;1;;32;
3923;9;;4;;0;;29;
3924;8;;4;;0;;37;
3925;5;;5;;0;;46;
3926;10;;7;;0;;53;
3927;10;;7;;0;;43;
3928;10;;4;;1;;39;
3929;6;;5;;1;;41;
3930;5;;2;;1;;34;
3931;6;;4;;1;;31;
3932;6;;8;;1;;39;
3933;8;;7;;1;;37;
3934;9;;5;;1;;47;
3935;10;;7;;1;;31;
3936;11;;2;;1;;33;
3937;9;;6;;0;;31;
3938;13;;7;;0;;39;
3939;12;;2;;0;;37;
3940;12;;5;;0;;44;
3941;9;;5;;1;;42;
3942;9;;5;;0;;31;
3943;8;;6;;0;;39;
3944;10;;6;;0;;37;
3945;9;;4;;0;;33;
3946;8;;2;;0;;33;
3947;5;;3;;1;;44;
3948;8;;3;;0;;44;
3949;8;;2;;1;;39;
3950;6;;2;;0;;36;
3951;11;;4;;1;;38;
3952;12;;2;;0;;33;
3953;13;;6;;0;;31;
3954;10;;3;;0;;38;
3955;13;;2;;0;;38;
3956;10;;7;;1;;32;
3957;16;;6;;0;;45;
3958;6;;0;;0;;32;
3959;6;;1;;0;;31;
3960;4;;5;;0;;31;
3961;6;;3;;0;;31;
3962;6;;4;;1;;39;
3963;6;;3;;0;;35;
3964;5;;4;;0;;31;
3965;6;;2;;0;;30;
3966;7;;4;;0;;33;
3967;5;;3;;1;;27;
3968;7;;2;;1;;26;
3969;5;;4;;0;;37;
3970;5;;4;;0;;31;
3971;3;;5;;0;;30;
3972;7;;3;;0;;28;
3973;8;;3;;1;;36;
3974;1;;1;;0;;32;
3975;9;;2;;0;;27;
3976;7;;6;;0;;30;
3977;4;;2;;0;;29;
3978;6;;4;;1;;33;
3979;8;;4;;0;;31;
3980;7;;3;;0;;33;
3981;6;;5;;0;;21;
3982;4;;5;;0;;23;
3983;4;;4;;0;;27;
3984;6;;2;;0;;30;
3985;8;;3;;0;;26;
3986;8;;3;;0;;29;
3987;6;;2;;1;;23;
3988;5;;2;;0;;22;
3989;4;;4;;0;;32;
3990;3;;2;;0;;33;
3991;5;;1;;0;;31;
3992;6;;5;;0;;30;
3993;4;;1;;0;;24;
3994;5;;1;;0;;25;
3995;2;;1;;0;;21;
3996;10;;4;;2;;26;
3997;8;;1;;1;;23;
3998;6;;0;;0;;28;
3999;2;;3;;0;;24;
4000;3;;2;;0;;25;
4001;3;;1;;0;;27;
4002;4;;0;;1;;31;
4003;7;;1;;1;;23;
4004;7;;1;;0;;24;
4005;6;;2;;1;;25;
4006;7;;2;;0;;28;
4007;9;;1;;0;;33;
4008;7;;3;;1;;26;
4009;4;;3;;0;;24;
4010;6;;2;;0;;23;
4011;5;;1;;0;;25;
4012;4;;5;;0;;31;
4013;4;;2;;0;;29;
4014;5;;2;;0;;26;
4015;6;;1;;0;;23;
4016;2;;0;;2;;25;
4017;3;;0;;0;;24;
4018;4;;1;;0;;16;
4019;6;;1;;1;;23;
4020;5;;2;;0;;38;
4021;8;;2;;0;;28;
4022;4;;1;;0;;20;
4023;6;;1;;0;;32;
4024;8;;2;;0;;29;
4025;5;;1;;0;;20;
4026;5;;1;;0;;25;
4027;5;;2;;0;;27;
4028;5;;1;;0;;24;
4029;6;;0;;0;;29;
4030;6;;1;;0;;28;
4031;5;;2;;1;;28;
4032;3;;3;;0;;21;
4033;6;;5;;1;;24;
4034;8;;1;;0;;33;
4035;6;;1;;0;;18;
4036;6;;1;;0;;30;
4037;6;;1;;1;;30;
4038;5;;0;;0;;25;
4039;9;;0;;1;;29;
4040;6;;1;;2;;17;
4041;7;;2;;0;;21;
4042;2;;1;;0;;26;
4043;4;;3;;1;;22;
4044;4;;1;;0;;28;
4045;5;;3;;0;;24;
4046;4;;1;;0;;23;
4047;4;;2;;0;;29;
4048;6;;1;;0;;22;
4049;5;;2;;0;;29;
4050;5;;2;;1;;29;
4051;6;;2;;1;;27;
4052;9;;2;;0;;26;
4053;8;;1;;0;;41;
4054;14;;2;;0;;53;
4055;16;;1;;1;;65;
4056;25;;1;;0;;76;
4057;17;;1;;1;;83;
4058;21;;1;;0;;111;
4059;31;;3;;0;;96;
4060;21;;2;;0;;122;
4061;23;;5;;1;;101;
4062;19;;6;;0;;88;
4063;12;;1;;1;;69;
4064;8;;0;;1;;51;
4065;7;;2;;2;;39;
4066;6;;1;;1;;29;
4067;3;;2;;0;;24;
4068;4;;3;;0;;26;
4069;4;;1;;0;;26;
4070;6;;0;;1;;19;
4071;4;;1;;0;;18;
4072;4;;3;;0;;20;
4073;6;;3;;1;;21;
4074;6;;2;;0;;21;
4075;5;;1;;0;;21;
4076;5;;2;;0;;13;
4077;6;;2;;0;;15;
4078;9;;3;;1;;18;
4079;1;;1;;0;;22;
4080;1;;1;;0;;24;
4081;3;;0;;0;;23;
4082;5;;1;;1;;19;
4083;5;;2;;0;;22;
4084;5;;0;;0;;23;
4085;4;;2;;0;;16;
4086;3;;1;;0;;17;
4087;3;;2;;0;;14;
4088;3;;0;;0;;16;
4089;3;;1;;0;;25;
4090;2;;1;;0;;25;
4091;1;;1;;0;;21;
4092;2;;1;;1;;19;
4093;2;;3;;0;;18;
4094;3;;1;;0;;18;
4095;5;;0;;0;;19;
4096;2;;0;;0;;22;
4097;4;;0;;1;;21;
4098;6;;2;;1;;16;
4099;0;;1;;0;;24;
4100;5;;2;;0;;15;
4101;4;;3;;0;;14;
4102;5;;0;;0;;16;
4103;8;;3;;0;;14;
4104;7;;4;;0;;18;
4105;5;;1;;1;;15;
4106;3;;3;;1;;20;
4107;2;;3;;1;;19;
4108;4;;4;;0;;18;
4109;4;;2;;0;;14;
4110;4;;4;;0;;13;
4111;3;;3;;1;;11;
4112;5;;1;;0;;15;
4113;5;;0;;0;;15;
4114;6;;0;;0;;19;
4115;4;;5;;0;;16;
4116;1;;3;;1;;21;
4117;2;;1;;0;;12;
4118;2;;2;;1;;15;
4119;3;;0;;0;;16;
4120;1;;3;;0;;15;
4121;0;;1;;0;;13;
4122;0;;1;;0;;15;
4123;2;;1;;0;;15;
4124;3;;2;;0;;10;
4125;2;;3;;0;;13;
4126;1;;1;;0;;11;
4127;1;;3;;0;;15;
4128;2;;2;;0;;14;
4129;4;;1;;1;;12;
4130;2;;1;;1;;13;
4131;2;;1;;0;;10;
4132;3;;1;;2;;11;
4133;3;;1;;1;;14;
4134;1;;1;;0;;16;
4135;3;;0;;0;;11;
4136;1;;0;;0;;19;
4137;3;;3;;0;;11;
4138;3;;1;;1;;15;
4139;4;;6;;0;;18;
4140;1;;7;;1;;18;
4141;4;;1;;0;;18;
4142;3;;3;;1;;15;
4143;5;;6;;0;;13;
4144;4;;7;;0;;13;
4145;1;;11;;0;;19;
4146;0;;15;;0;;19;
4147;0;;24;;0;;11;
4148;1;;42;;1;;11;
4149;3;;64;;0;;11;
4150;3;;80;;0;;11;
4151;4;;110;;0;;13;
4152;3;;139;;0;;16;
4153;3;;146;;0;;13;
4154;2;;144;;0;;9;
4155;5;;141;;0;;10;
4156;3;;111;;0;;11;
4157;1;;90;;0;;5;
4158;1;;55;;0;;8;
4159;1;;29;;1;;14;
4160;4;;25;;0;;16;
4161;5;;10;;0;;11;
4162;3;;8;;0;;11;
4163;1;;5;;0;;12;
4164;2;;4;;0;;6;
4165;5;;0;;0;;11;
4166;3;;1;;0;;16;
4167;2;;0;;0;;11;
4168;1;;1;;0;;8;
4169;1;;1;;0;;11;
4170;2;;2;;0;;11;
4171;1;;2;;0;;9;
4172;3;;1;;1;;8;
4173;4;;0;;0;;10;
4174;2;;0;;0;;12;
4175;1;;1;;0;;14;
4176;2;;1;;0;;8;
4177;1;;1;;0;;9;
4178;4;;0;;0;;12;
4179;2;;0;;1;;11;
4180;1;;1;;0;;13;
4181;4;;0;;0;;16;
4182;3;;1;;0;;7;
4183;1;;0;;0;;13;
4184;3;;0;;0;;11;
4185;2;;0;;1;;7;
4186;3;;0;;1;;10;
4187;6;;1;;0;;9;
4188;3;;1;;0;;11;
4189;2;;1;;0;;12;
4190;3;;1;;0;;11;
4191;1;;0;;0;;13;
4192;3;;0;;0;;11;
4193;2;;0;;0;;11;
4194;1;;0;;0;;16;
4195;3;;0;;0;;13;
4196;3;;0;;0;;12;
4197;4;;0;;0;;12;
4198;3;;0;;0;;10;
4199;1;;0;;0;;12;
4200;5;;0;;0;;12;
4201;2;;0;;0;;11;
4202;0;;1;;0;;10;
4203;2;;0;;0;;10;
4204;2;;0;;0;;13;
4205;3;;0;;1;;10;
4206;2;;0;;0;;9;
4207;2;;0;;0;;9;
4208;3;;0;;1;;12;
4209;4;;0;;0;;10;
4210;4;;0;;0;;12;
4211;2;;0;;0;;12;
4212;1;;0;;0;;6;
4213;2;;0;;0;;7;
4214;3;;0;;1;;11;
4215;3;;1;;0;;6;
4216;1;;0;;0;;6;
4217;3;;0;;0;;10;
4218;1;;0;;0;;6;
4219;1;;0;;0;;5;
4220;2;;0;;0;;9;
4221;2;;0;;0;;14;
4222;4;;0;;0;;16;
4223;1;;0;;0;;7;
4224;5;;0;;0;;13;
4225;2;;1;;0;;12;
4226;2;;1;;0;;12;
4227;0;;0;;0;;13;
4228;0;;0;;1;;11;
4229;3;;0;;0;;14;
4230;3;;0;;0;;13;
4231;1;;1;;0;;17;
4232;2;;0;;1;;18;
4233;2;;0;;0;;15;
4234;2;;0;;0;;8;
4235;1;;0;;0;;11;
4236;2;;0;;0;;14;
4237;2;;0;;0;;11;
4238;3;;0;;0;;8;
4239;1;;0;;0;;11;
4240;1;;0;;0;;11;
4241;4;;0;;0;;9;
4242;2;;0;;0;;7;
4243;3;;0;;0;;10;
4244;1;;0;;0;;7;
4245;2;;0;;0;;8;
4246;2;;0;;0;;8;
4247;4;;1;;0;;14;
4248;4;;0;;0;;11;
4249;1;;0;;0;;10;
4250;2;;1;;0;;14;
4251;3;;1;;0;;15;
4252;5;;1;;0;;10;
4253;4;;1;;0;;8;
4254;4;;0;;0;;9;
4255;2;;0;;0;;8;
4256;2;;0;;0;;6;
4257;2;;0;;0;;7;
4258;1;;1;;0;;10;
4259;0;;1;;0;;10;
4260;3;;0;;1;;10;
4261;2;;1;;0;;7;
4262;1;;0;;0;;11;
4263;3;;1;;0;;8;
4264;3;;0;;0;;13;
4265;3;;0;;0;;8;
4266;1;;0;;0;;10;
4267;3;;0;;0;;9;
4268;2;;0;;0;;8;
4269;2;;0;;0;;8;
4270;3;;0;;0;;10;
4271;2;;0;;0;;13;
4272;2;;0;;0;;8;
4273;2;;0;;0;;6;
4274;1;;1;;1;;8;
4275;3;;1;;0;;9;
4276;1;;1;;0;;9;
4277;3;;0;;0;;14;
4278;5;;0;;0;;11;
4279;3;;0;;0;;10;
4280;1;;0;;0;;11;
4281;1;;1;;0;;7;
4282;1;;0;;1;;11;
4283;0;;1;;0;;13;
4284;4;;0;;0;;17;
4285;2;;1;;0;;9;
4286;2;;0;;0;;12;
4287;2;;0;;0;;12;
4288;4;;0;;0;;10;
4289;5;;0;;0;;8;
4290;2;;0;;0;;9;
4291;1;;0;;0;;15;
4292;2;;0;;0;;14;
4293;3;;0;;0;;14;
4294;3;;0;;0;;15;
4295;3;;0;;0;;14;
4296;3;;0;;0;;16;
4297;3;;0;;0;;15;
4298;4;;0;;1;;9;
4299;1;;0;;0;;12;
4300;5;;0;;0;;11;
4301;2;;0;;0;;9;
4302;1;;0;;0;;8;
4303;2;;0;;0;;10;
4304;2;;0;;1;;14;
4305;2;;0;;1;;14;
4306;1;;0;;0;;9;
4307;2;;0;;0;;9;
4308;3;;0;;0;;14;
4309;4;;0;;0;;23;
4310;6;;0;;0;;40;
4311;10;;0;;0;;55;
4312;21;;0;;0;;84;
4313;45;;0;;0;;144;
4314;54;;0;;1;;236;
4315;85;;0;;1;;348;
4316;126;;3;;1;;489;
4317;147;;2;;1;;637;
4318;172;;1;;3;;716;
4319;194;;7;;6;;785;
4320;156;;9;;6;;768;
4321;120;;5;;6;;705;
4322;73;;10;;6;;556;
4323;70;;4;;8;;391;
4324;40;;12;;12;;229;
4325;29;;2;;12;;147;
4326;13;;4;;2;;73;
4327;4;;4;;2;;32;
4328;1;;2;;1;;24;
4329;3;;0;;1;;10;
4330;2;;1;;1;;13;
4331;1;;2;;0;;9;
4332;1;;0;;1;;5;
4333;2;;0;;0;;6;
4334;1;;0;;0;;5;
4335;1;;0;;0;;4;
4336;1;;0;;0;;5;
4337;2;;1;;0;;5;
4338;1;;0;;0;;7;
4339;0;;0;;0;;7;
4340;2;;0;;0;;4;
4341;3;;0;;0;;5;
4342;1;;0;;0;;3;
4343;1;;0;;1;;8;
4344;1;;0;;0;;8;
4345;1;;0;;0;;5;
4346;2;;0;;1;;7;
4347;0;;0;;0;;6;
4348;2;;0;;1;;6;
4349;1;;1;;1;;5;
4350;3;;0;;0;;6;
4351;2;;0;;0;;8;
4352;2;;0;;0;;10;
4353;3;;0;;0;;7;
4354;2;;0;;1;;6;
4355;2;;0;;0;;6;
4356;2;;0;;0;;6;
4357;1;;0;;0;;7;
4358;2;;1;;0;;6;
4359;1;;0;;0;;5;
4360;1;;0;;0;;6;
4361;1;;0;;0;;6;
4362;2;;0;;0;;9;
4363;2;;1;;0;;5;
4364;2;;0;;0;;6;
4365;1;;0;;0;;9;
4366;1;;0;;0;;7;
4367;1;;0;;1;;3;
4368;1;;0;;0;;6;
4369;2;;1;;0;;5;
4370;4;;0;;0;;7;
4371;2;;0;;0;;7;
4372;1;;0;;0;;6;
4373;2;;0;;0;;8;
4374;0;;0;;0;;7;
4375;2;;0;;0;;8;
4376;2;;0;;1;;8;
4377;3;;1;;0;;12;
4378;3;;0;;0;;7;
4379;2;;0;;0;;8;
4380;1;;1;;0;;8;
4381;0;;1;;1;;6;
4382;1;;0;;2;;12;
4383;1;;0;;1;;6;
4384;1;;0;;0;;7;
4385;1;;0;;0;;8;
4386;4;;0;;1;;7;
4387;1;;1;;0;;9;
4388;0;;1;;0;;3;
4389;0;;1;;0;;5;
4390;2;;0;;1;;4;
4391;2;;0;;0;;6;
4392;1;;0;;0;;7;
4393;3;;0;;0;;6;
4394;1;;0;;0;;6;
4395;1;;0;;0;;10;
4396;2;;0;;0;;7;
4397;1;;0;;0;;6;
4398;0;;0;;0;;8;
4399;1;;0;;0;;3;
4400;0;;0;;0;;6;
4401;1;;1;;0;;3;
4402;1;;1;;0;;9;
4403;0;;0;;1;;5;
4404;2;;1;;0;;5;
4405;2;;0;;0;;2;
4406;2;;0;;0;;3;
4407;1;;1;;0;;4;
4408;1;;0;;0;;5;
4409;0;;0;;0;;4;
4410;2;;0;;0;;5;
4411;1;;0;;0;;6;
4412;0;;0;;0;;5;
4413;2;;0;;0;;8;
4414;2;;0;;0;;8;
4415;1;;0;;0;;7;
4416;2;;0;;0;;5;
4417;2;;0;;1;;2;
4418;2;;0;;1;;7;
4419;1;;0;;0;;12;
4420;0;;0;;0;;5;
4421;1;;0;;0;;6;
4422;0;;0;;0;;7;
4423;1;;0;;0;;2;
4424;1;;0;;1;;5;
4425;0;;0;;0;;3;
4426;2;;0;;0;;3;
4427;3;;1;;0;;7;
4428;1;;0;;0;;8;
4429;1;;0;;1;;4;
4430;1;;0;;0;;8;
4431;1;;0;;0;;6;
4432;2;;0;;0;;8;
4433;0;;0;;0;;8;
4434;1;;0;;0;;6;
4435;1;;0;;0;;5;
4436;1;;0;;0;;3;
4437;0;;0;;0;;10;
4438;1;;0;;0;;6;
4439;2;;0;;0;;4;
4440;1;;0;;0;;10;
4441;0;;0;;0;;10;
4442;1;;0;;0;;7;
4443;5;;0;;0;;8;
4444;4;;0;;0;;7;
4445;3;;0;;0;;13;
4446;1;;0;;0;;5;
4447;4;;0;;0;;11;
4448;3;;0;;0;;8;
4449;3;;1;;0;;10;
4450;2;;0;;0;;9;
4451;2;;0;;0;;8;
4452;1;;0;;0;;5;
4453;1;;0;;1;;10;
4454;0;;0;;0;;7;
4455;3;;0;;0;;6;
4456;3;;0;;0;;7;
4457;0;;0;;0;;9;
4458;2;;0;;0;;7;
4459;4;;0;;1;;3;
4460;4;;0;;0;;4;
4461;1;;1;;0;;9;
4462;0;;0;;0;;7;
4463;0;;0;;0;;6;
4464;1;;0;;0;;6;
4465;3;;0;;1;;5;
4466;0;;0;;0;;5;
4467;1;;1;;0;;8;
4468;1;;0;;0;;9;
4469;1;;0;;0;;5;
4470;2;;0;;0;;6;
4471;1;;0;;0;;6;
4472;0;;0;;0;;6;
4473;1;;0;;0;;5;
4474;0;;0;;0;;7;
4475;3;;0;;0;;7;
4476;4;;1;;1;;6;
4477;3;;0;;0;;8;
4478;1;;0;;0;;6;
4479;2;;0;;0;;10;
4480;3;;0;;0;;7;
4481;1;;0;;0;;6;
4482;2;;0;;0;;4;
4483;1;;0;;0;;3;
4484;2;;0;;1;;9;
4485;1;;0;;0;;8;
4486;0;;0;;0;;8;
4487;2;;0;;0;;4;
4488;0;;0;;0;;6;
4489;0;;0;;0;;6;
4490;2;;0;;0;;6;
4491;0;;0;;0;;7;
4492;0;;0;;0;;6;
4493;1;;0;;0;;6;
4494;2;;0;;0;;7;
4495;2;;0;;0;;4;
4496;3;;0;;0;;8;
4497;2;;0;;1;;8;
4498;1;;0;;0;;8;
4499;3;;0;;0;;8;
4500;3;;0;;0;;5;
4501;1;;1;;0;;3;
4502;0;;1;;1;;7;
4503;0;;0;;0;;7;
4504;2;;0;;0;;3;
4505;1;;1;;0;;4;
4506;2;;1;;0;;5;
4507;4;;0;;0;;3;
4508;0;;0;;0;;9;
4509;0;;1;;0;;8;
4510;1;;0;;0;;6;
4511;1;;1;;0;;4;
4512;0;;0;;0;;6;
4513;4;;0;;0;;6;
4514;2;;0;;0;;7;
4515;0;;0;;0;;5;
4516;2;;0;;0;;6;
4517;2;;0;;0;;6;
4518;2;;0;;0;;7;
4519;0;;1;;0;;6;
4520;3;;1;;0;;8;
4521;4;;0;;0;;9;
4522;1;;0;;0;;11;
4523;1;;0;;0;;9;
4524;0;;0;;0;;8;
4525;1;;0;;0;;4;
4526;3;;1;;0;;4;
4527;3;;0;;0;;7;
4528;0;;1;;0;;8;
4529;0;;0;;0;;7;
4530;1;;0;;0;;10;
4531;0;;0;;0;;6;
4532;2;;1;;0;;7;
4533;2;;0;;0;;6;
4534;1;;0;;0;;5;
4535;0;;0;;0;;7;
4536;0;;0;;0;;7;
4537;2;;0;;0;;6;
4538;2;;0;;0;;9;
4539;2;;0;;0;;10;
4540;1;;1;;0;;7;
4541;2;;1;;0;;7;
4542;2;;0;;0;;8;
4543;1;;0;;0;;5;
4544;2;;0;;0;;3;
4545;1;;0;;0;;9;
4546;0;;0;;0;;1;
4547;4;;0;;0;;7;
4548;2;;0;;0;;2;
4549;1;;0;;0;;7;
4550;1;;0;;0;;3;
4551;0;;0;;0;;5;
4552;3;;1;;0;;8;
4553;1;;0;;0;;6;
4554;1;;0;;0;;4;
4555;1;;0;;0;;6;
4556;2;;0;;0;;6;
4557;2;;0;;0;;5;
4558;2;;0;;0;;6;
4559;1;;0;;0;;5;
4560;2;;0;;0;;6;
4561;2;;0;;0;;8;
4562;1;;0;;1;;6;
4563;1;;0;;0;;5;
4564;1;;0;;0;;8;
4565;2;;0;;0;;8;
4566;1;;0;;0;;4;
4567;3;;1;;0;;4;
4568;1;;1;;0;;5;
4569;3;;0;;0;;1;
4570;2;;0;;0;;4;
4571;2;;0;;0;;3;
4572;1;;0;;0;;5;
4573;0;;0;;0;;5;
4574;1;;0;;0;;5;
4575;0;;0;;0;;5;
4576;0;;1;;0;;5;
4577;2;;0;;0;;6;
4578;2;;0;;0;;6;
4579;5;;1;;0;;9;
4580;3;;0;;0;;10;
4581;1;;0;;0;;10;
4582;2;;0;;0;;8;
4583;3;;1;;0;;9;
4584;2;;0;;0;;7;
4585;1;;0;;0;;1;
4586;0;;0;;0;;4;
4587;2;;0;;0;;8;
4588;1;;0;;0;;9;
4589;1;;0;;0;;4;
4590;1;;0;;0;;8;
4591;2;;0;;0;;7;
4592;1;;0;;0;;6;
4593;0;;0;;0;;4;
4594;1;;0;;0;;4;
4595;0;;1;;0;;6;
4596;1;;0;;1;;7;
4597;1;;0;;1;;9;
4598;2;;0;;0;;6;
4599;1;;0;;0;;6;
4600;1;;0;;0;;4;
4601;0;;0;;0;;6;
4602;1;;0;;0;;7;
4603;1;;0;;0;;5;
4604;1;;0;;0;;4;
4605;0;;0;;0;;6;
4606;0;;0;;0;;7;
4607;1;;0;;0;;4;
4608;2;;0;;0;;7;
4609;1;;0;;0;;7;
4610;1;;1;;0;;4;
4611;0;;0;;1;;11;
4612;0;;0;;1;;7;
4613;3;;0;;0;;7;
4614;0;;0;;0;;5;
4615;0;;0;;0;;6;
4616;2;;0;;0;;5;
4617;0;;0;;1;;2;
4618;1;;0;;0;;3;
4619;1;;0;;0;;4;
4620;2;;0;;0;;8;
4621;2;;0;;0;;7;
4622;0;;0;;0;;3;
4623;2;;0;;0;;1;
4624;5;;0;;0;;5;
4625;2;;0;;0;;4;
4626;1;;0;;0;;5;
4627;0;;1;;0;;6;
4628;0;;1;;0;;4;
4629;1;;0;;1;;11;
4630;2;;1;;0;;7;
4631;2;;0;;0;;2;
4632;1;;0;;0;;7;
4633;1;;0;;0;;7;
4634;3;;0;;0;;6;
4635;0;;0;;0;;3;
4636;0;;0;;1;;1;
4637;0;;0;;0;;2;
4638;1;;0;;0;;6;
4639;1;;0;;0;;6;
4640;2;;1;;0;;7;
4641;0;;0;;0;;6;
4642;2;;0;;0;;9;
4643;1;;0;;0;;5;
4644;2;;0;;0;;4;
4645;1;;0;;0;;3;
4646;4;;1;;0;;4;
4647;1;;0;;0;;6;
4648;1;;0;;0;;4;
4649;1;;0;;0;;5;
4650;0;;0;;0;;7;
4651;0;;0;;0;;5;
4652;1;;0;;0;;8;
4653;2;;0;;0;;7;
4654;0;;0;;1;;5;
4655;0;;0;;0;;5;
4656;2;;1;;0;;8;
4657;1;;0;;1;;6;
4658;1;;0;;0;;7;
4659;0;;0;;0;;8;
4660;1;;0;;0;;8;
4661;0;;0;;0;;6;
4662;1;;0;;0;;5;
4663;1;;0;;0;;4;
4664;1;;0;;0;;5;
4665;1;;0;;1;;10;
4666;1;;0;;0;;9;
4667;2;;1;;0;;2;
4668;1;;1;;0;;7;
4669;1;;0;;0;;10;
4670;2;;0;;0;;2;
4671;4;;0;;0;;7;
4672;2;;0;;0;;4;
4673;1;;0;;0;;7;
4674;1;;0;;0;;6;
4675;1;;0;;0;;7;
4676;1;;0;;0;;4;
4677;2;;0;;0;;8;
4678;0;;1;;0;;9;
4679;0;;1;;0;;7;
4680;0;;0;;0;;6;
4681;1;;0;;0;;8;
4682;2;;0;;0;;10;
4683;2;;0;;0;;10;
4684;1;;0;;0;;6;
4685;1;;0;;0;;4;
4686;1;;0;;0;;7;
4687;0;;0;;0;;4;
4688;1;;1;;0;;6;
4689;3;;0;;1;;5;
4690;2;;0;;0;;8;
4691;1;;0;;0;;1;
4692;1;;0;;0;;9;
4693;1;;0;;0;;6;
4694;1;;0;;0;;8;
4695;1;;0;;0;;9;
4696;0;;0;;0;;9;
4697;1;;0;;0;;10;
4698;1;;0;;0;;7;
4699;1;;0;;0;;4;
4700;0;;0;;0;;6;
4701;0;;0;;0;;5;
4702;1;;0;;0;;3;
4703;1;;0;;0;;4;
4704;0;;0;;0;;3;
4705;0;;0;;0;;5;
4706;2;;0;;0;;3;
4707;1;;0;;0;;6;
4708;0;;0;;0;;5;
4709;3;;0;;0;;3;
4710;2;;0;;0;;6;
4711;1;;0;;0;;4;
4712;2;;0;;0;;10;
4713;1;;0;;0;;9;
4714;2;;0;;0;;7;
4715;4;;0;;1;;6;
4716;0;;0;;0;;4;
4717;0;;0;;1;;5;
4718;1;;0;;0;;5;
4719;0;;0;;0;;9;
4720;4;;1;;0;;9;
4721;3;;0;;0;;8;
4722;1;;0;;1;;7;
4723;1;;0;;0;;5;
4724;1;;0;;0;;5;
4725;0;;0;;0;;2;
4726;1;;0;;0;;4;
4727;2;;0;;0;;2;
4728;2;;1;;0;;8;
4729;1;;1;;0;;4;
4730;2;;0;;0;;6;
4731;1;;0;;0;;5;
4732;2;;0;;0;;4;
4733;2;;0;;1;;8;
4734;2;;0;;0;;1;
4735;1;;0;;0;;4;
4736;1;;1;;0;;6;
4737;0;;0;;0;;4;
4738;1;;0;;0;;3;
4739;1;;0;;0;;4;
4740;2;;0;;0;;4;
4741;2;;0;;1;;2;
4742;1;;0;;0;;3;
4743;0;;1;;0;;5;
4744;2;;0;;0;;6;
4745;2;;0;;0;;9;
4746;1;;0;;0;;8;
4747;1;;0;;0;;11;
4748;1;;0;;0;;7;
4749;1;;0;;0;;3;
4750;1;;0;;0;;6;
4751;2;;0;;0;;10;
4752;1;;0;;0;;4;
4753;1;;0;;0;;6;
4754;1;;0;;0;;12;
4755;0;;0;;0;;9;
4756;0;;0;;0;;8;
4757;1;;0;;0;;7;
